img_id,class,x_center,y_center,x_min,y_min,x_max,y_max,width,height
image_795,0,0.484375,0.268029,184,100,218,122,33,22
image_795,0,0.908654,0.836538,365,330,391,364,26,34
image_795,0,0.813702,0.585337,330,229,346,258,15,29
image_796,0,0.471154,0.481971,174,183,217,216,42,33
image_796,0,0.558894,0.373798,221,144,242,166,21,21
image_796,0,0.713942,0.576923,278,223,314,255,35,31
image_796,0,0.602163,0.471154,222,184,277,207,55,22
image_796,0,0.734375,0.481971,294,186,316,213,21,27
image_796,0,0.853365,0.481971,341,183,367,216,26,33
image_796,0,0.871394,0.576923,351,225,373,254,22,29
image_796,0,0.317308,0.580529,123,226,141,257,17,30
image_796,0,0.230769,0.570913,85,223,105,250,20,27
image_796,0,0.152644,0.659856,26,258,99,291,73,33
image_796,0,0.41226,0.555288,151,222,192,238,41,16
image_796,0,0.469952,0.304087,182,113,209,140,27,27
image_796,0,0.572115,0.302885,227,114,247,138,20,23
image_796,0,0.56851,0.75,219,294,254,329,35,35
image_796,0,0.97476,0.751202,395,297,416,327,21,30
image_796,0,0.93149,0.669471,375,262,398,293,22,30
image_796,0,0.365385,0.360577,141,140,163,160,22,20
image_796,0,0.741587,0.382212,300,143,317,175,16,31
image_796,0,0.115385,0.463942,32,181,64,203,31,22
image_798,0,0.221154,0.277644,77,99,106,130,29,30
image_798,0,0.915865,0.433894,346,172,414,187,68,15
image_798,0,0.044471,0.46274,7,174,28,209,21,35
image_798,0,0.014423,0.367788,1,137,10,167,9,29
image_798,0,0.639423,0.686298,248,274,283,296,34,21
image_798,0,0.778846,0.769231,304,310,342,330,37,20
image_798,0,0.298077,0.519231,114,207,134,225,20,17
image_798,0,0.014423,0.674279,1,265,10,295,9,29
image_798,0,0.198317,0.805288,75,318,88,350,13,31
image_800,0,0.487981,0.225962,180,68,226,120,46,52
image_800,0,0.542067,0.344952,217,128,232,158,15,30
image_800,0,0.81851,0.513221,330,202,351,223,21,21
image_800,0,0.633413,0.65024,232,264,293,275,61,10
image_800,0,0.397837,0.801683,153,321,178,346,24,24
image_800,0,0.242788,0.670673,94,267,106,290,11,23
image_800,0,0.528846,0.59375,210,235,228,258,17,22
image_800,0,0.798077,0.727163,325,290,339,313,14,22
image_800,0,0.143029,0.65625,41,267,77,278,35,11
image_800,0,0.795673,0.597356,323,238,338,259,14,21
image_801,0,0.66226,0.539663,260,213,291,234,30,21
image_801,0,0.94351,0.53726,383,212,402,235,18,22
image_801,0,0.673077,0.763221,265,306,294,327,28,21
image_801,0,0.826923,0.760817,329,306,358,325,28,18
image_801,0,0.270433,0.621394,98,242,127,273,29,30
image_801,0,0.192308,0.699519,55,282,105,299,49,16
image_801,0,0.40024,0.760817,147,305,184,326,36,21
image_801,0,0.701923,0.855769,268,338,314,373,46,35
image_801,0,0.866587,0.856971,343,338,378,374,35,35
image_801,0,0.963942,0.616587,388,246,412,267,23,21
image_801,0,0.084135,0.405048,27,154,43,182,16,27
image_801,0,0.088942,0.472356,9,189,63,204,54,15
image_801,0,0.102163,0.872596,34,351,49,374,15,22
image_801,0,0.628606,0.390625,225,154,298,170,73,15
image_801,0,0.74399,0.396635,302,155,315,175,13,20
image_801,0,0.830529,0.387019,321,156,369,165,48,9
image_801,0,0.36899,0.539663,147,211,158,236,10,24
image_801,0,0.503606,0.526442,163,211,256,225,93,14
image_801,0,0.210337,0.526442,30,212,145,224,114,11
image_801,0,0.61899,0.699519,242,282,271,299,29,16
image_801,0,0.659856,0.627404,262,247,287,275,24,28
image_801,0,0.074519,0.635817,23,253,37,274,14,21
image_802,0,0.626202,0.317308,244,118,277,146,33,28
image_802,0,0.085337,0.617788,27,250,44,262,16,11
image_803,0,0.832933,0.210337,320,78,373,97,53,18
image_803,0,0.924279,0.324519,353,123,415,145,61,22
image_803,0,0.628606,0.324519,199,123,324,145,125,22
image_803,0,0.567308,0.686298,215,275,257,294,42,18
image_803,0,0.290865,0.691106,71,279,169,296,98,16
image_803,0,0.862981,0.561298,317,226,401,239,83,13
image_803,0,0.237981,0.097356,84,30,114,51,29,21
image_803,0,0.703125,0.110577,281,36,303,56,22,20
image_803,0,0.425481,0.230769,169,75,185,115,16,40
image_803,0,0.288462,0.566106,99,228,141,243,42,15
image_803,0,0.485577,0.5625,180,225,223,242,42,17
image_803,0,0.592548,0.569712,238,224,254,250,16,26
image_805,0,0.195913,0.47476,46,178,115,217,68,39
image_805,0,0.927885,0.459135,360,178,412,204,52,26
image_805,0,0.816106,0.573317,324,231,355,244,30,13
image_805,0,0.435096,0.127404,167,43,193,63,26,20
image_807,0,0.209135,0.409856,75,154,99,187,23,33
image_807,0,0.460337,0.52524,182,199,201,236,18,36
image_807,0,0.158654,0.539663,54,210,77,237,22,27
image_807,0,0.263221,0.769231,93,295,124,345,30,49
image_807,0,0.838942,0.526442,335,199,361,237,26,37
image_807,0,0.768029,0.640625,309,255,330,277,21,22
image_807,0,0.859375,0.643029,346,258,368,277,21,18
image_807,0,0.692308,0.199519,278,66,298,98,20,31
image_807,0,0.897837,0.204327,363,70,384,99,21,29
image_807,0,0.929087,0.527644,378,204,395,234,16,29
image_807,0,0.026442,0.649038,0,252,20,286,20,34
image_807,0,0.22476,0.189904,86,61,101,96,15,35
image_807,0,0.615385,0.413462,245,155,267,189,22,34
image_808,0,0.112981,0.141827,31,49,63,69,31,20
image_809,0,0.28125,0.223558,104,69,130,117,26,48
image_809,0,0.451923,0.223558,176,70,199,116,22,46
image_809,0,0.671875,0.231971,271,72,287,119,15,47
image_809,0,0.09976,0.350962,32,122,51,170,18,48
image_809,0,0.850962,0.639423,338,244,370,287,31,43
image_809,0,0.967548,0.643029,394,246,410,288,15,42
image_809,0,0.926683,0.751202,374,297,397,327,22,29
image_809,0,0.024038,0.751202,0,297,18,327,17,29
image_809,0,0.384615,0.644231,152,246,166,290,14,43
image_809,0,0.304087,0.317308,116,123,137,141,21,17
image_809,0,0.229567,0.640625,87,242,102,290,15,47
image_809,0,0.72476,0.640625,296,242,307,290,10,47
image_809,0,0.263221,0.463942,85,180,133,204,48,23
image_810,0,0.918269,0.332933,348,119,414,158,66,39
image_810,0,0.40024,0.545673,154,207,177,245,22,37
image_810,0,0.260817,0.831731,78,337,137,355,59,17
image_810,0,0.794471,0.527644,320,204,339,234,18,29
image_810,0,0.125,0.15625,2,44,101,85,98,40
image_810,0,0.391827,0.152644,108,45,218,80,109,35
image_810,0,0.597356,0.158654,225,48,272,83,47,35
image_810,0,0.760817,0.15625,304,46,327,83,22,37
image_810,0,0.695913,0.140625,276,47,301,69,24,21
image_810,0,0.90024,0.164663,333,54,414,81,81,27
image_813,0,0.335337,0.445913,126,168,153,201,27,33
image_813,0,0.948317,0.442308,376,167,411,201,35,34
image_816,0,0.253606,0.455529,90,174,121,205,30,30
image_816,0,0.336538,0.5,122,189,156,226,34,37
image_816,0,0.445913,0.661058,167,263,202,287,35,23
image_816,0,0.467548,0.453125,160,173,228,203,67,29
image_816,0,0.719952,0.453125,264,173,335,203,70,29
image_816,0,0.786058,0.667067,309,263,345,290,35,27
image_816,0,0.96274,0.663462,385,266,414,286,29,20
image_817,0,0.959135,0.417067,382,150,416,195,34,44
image_817,0,0.949519,0.512019,375,203,413,221,37,17
image_817,0,0.899038,0.655048,366,254,380,290,14,36
image_817,0,0.734375,0.649038,299,250,312,288,13,37
image_817,0,0.754808,0.758413,305,298,323,331,17,33
image_817,0,0.673077,0.854567,261,339,299,370,37,30
image_817,0,0.677885,0.948317,265,377,299,410,34,33
image_817,0,0.034856,0.84375,1,333,28,368,27,34
image_817,0,0.030048,0.942308,2,373,21,411,18,37
image_818,0,0.544471,0.557692,212,212,239,250,27,37
image_818,0,0.65024,0.538462,241,214,298,234,56,20
image_818,0,0.695913,0.46875,276,180,301,209,24,29
image_818,0,0.84375,0.379808,338,145,364,171,26,26
image_818,0,0.070913,0.727163,1,292,56,311,55,18
image_821,0,0.055288,0.884615,4,361,40,373,35,11
image_822,0,0.241587,0.433894,87,169,114,191,27,22
image_822,0,0.463942,0.424279,177,170,207,183,29,13
image_822,0,0.646635,0.419471,235,167,303,180,68,13
image_822,0,0.622596,0.534856,250,208,267,237,16,29
image_822,0,0.439904,0.634615,171,250,195,276,23,26
image_822,0,0.828125,0.413462,322,165,366,179,44,14
image_822,0,0.975962,0.411058,397,163,415,179,17,16
image_822,0,0.046875,0.34375,1,127,37,158,36,31
image_824,0,0.084135,0.270433,26,94,44,131,17,36
image_825,0,0.293269,0.272837,99,92,143,135,43,42
image_825,0,0.520433,0.271635,202,96,231,130,29,34
image_825,0,0.419471,0.384615,111,142,237,176,126,34
image_825,0,0.620192,0.384615,248,142,266,176,17,34
image_825,0,0.643029,0.485577,252,184,283,219,30,34
image_825,0,0.354567,0.581731,137,228,156,256,18,28
image_825,0,0.497596,0.664663,192,260,221,291,29,30
image_825,0,0.278846,0.759615,107,300,124,330,16,29
image_825,0,0.55649,0.729567,219,295,242,310,22,15
image_825,0,0.444712,0.757212,179,300,191,330,11,29
image_825,0,0.146635,0.278846,48,96,74,134,26,37
image_825,0,0.028846,0.274038,0,92,23,134,22,42
image_825,0,0.290865,0.665865,114,261,126,291,11,29
image_826,0,0.75601,0.55649,301,219,328,242,27,22
image_826,0,0.548077,0.552885,210,221,245,239,34,17
image_826,0,0.237981,0.544471,61,216,137,235,75,18
image_826,0,0.582933,0.22476,227,80,258,107,30,27
image_826,0,0.80649,0.206731,263,79,406,93,143,14
image_826,0,0.799279,0.346154,310,135,355,153,44,17
image_826,0,0.804087,0.679087,314,273,355,292,41,18
image_826,0,0.661058,0.686298,263,271,287,299,23,27
image_826,0,0.417067,0.109375,160,31,185,59,24,27
image_826,0,0.223558,0.453125,87,180,99,196,11,15
image_827,0,0.171875,0.277644,60,104,82,126,22,22
image_827,0,0.84375,0.703125,340,281,361,303,20,22
image_827,0,0.165865,0.689904,62,271,74,303,11,31
image_827,0,0.854567,0.375,347,141,362,170,15,29
image_834,0,0.149038,0.338942,50,122,72,158,22,35
image_834,0,0.450721,0.338942,174,124,199,156,24,31
image_834,0,0.659856,0.548077,265,209,284,247,18,37
image_834,0,0.518029,0.737981,205,295,226,319,21,23
image_834,0,0.965144,0.736779,388,295,413,317,24,22
image_834,0,0.635817,0.211538,251,77,276,97,24,20
image_835,0,0.439904,0.486779,158,183,207,222,48,39
image_835,0,0.469952,0.370192,187,136,203,170,16,34
image_835,0,0.71274,0.709135,271,287,320,303,48,16
image_835,0,0.491587,0.882212,199,335,210,399,10,63
image_835,0,0.757212,0.252404,307,82,323,128,16,46
image_835,0,0.947115,0.925481,373,374,413,396,40,22
image_835,0,0.179087,0.479567,63,180,86,217,22,36
image_838,0,0.608173,0.399038,241,146,264,184,22,37
image_838,0,0.645433,0.501202,253,196,284,221,30,24
image_838,0,0.360577,0.496394,135,195,164,217,29,22
image_838,0,0.128606,0.296875,42,108,65,138,22,30
image_838,0,0.536058,0.163462,216,44,230,92,14,48
image_838,0,0.198317,0.135817,50,40,113,71,62,30
image_838,0,0.397837,0.122596,119,39,212,62,93,23
image_838,0,0.590144,0.146635,236,47,253,75,16,28
image_838,0,0.680288,0.147837,274,47,290,76,16,29
image_838,0,0.635817,0.134615,256,44,271,66,15,22
image_838,0,0.776442,0.123798,296,43,348,59,52,15
image_838,0,0.866587,0.143029,350,43,371,76,21,33
image_838,0,0.948317,0.132212,374,43,413,67,39,23
image_838,0,0.727163,0.283654,287,111,316,125,29,14
image_838,0,0.741587,0.858173,289,342,328,371,39,28
image_838,0,0.384615,0.66226,152,262,166,289,14,27
image_838,0,0.057692,0.438702,0,174,46,190,46,15
image_838,0,0.049279,0.305288,1,118,40,134,39,16
image_838,0,0.481971,0.277644,189,110,211,119,22,9
image_838,0,0.942308,0.480769,370,189,414,209,43,20
image_838,0,0.628606,0.570913,244,229,279,244,35,15
image_838,0,0.887019,0.789663,353,318,383,337,29,18
image_839,0,0.045673,0.573317,7,222,30,253,23,30
image_839,0,0.981971,0.578125,401,221,414,260,13,39
image_839,0,0.543269,0.174279,219,62,231,83,11,21
image_840,0,0.183894,0.358173,67,124,84,173,16,48
image_840,0,0.454327,0.370192,179,129,199,177,20,48
image_840,0,0.137019,0.486779,39,181,74,223,35,42
image_840,0,0.064904,0.507212,15,197,39,225,23,28
image_840,0,0.043269,0.090144,9,18,26,55,16,36
image_840,0,0.038462,0.611779,11,234,21,275,9,41
image_840,0,0.189904,0.819712,38,333,119,349,81,16
image_841,0,0.510817,0.259615,182,96,241,118,59,22
image_841,0,0.722356,0.265625,286,99,315,121,29,22
image_841,0,0.695913,0.548077,274,208,303,248,29,40
image_841,0,0.971154,0.674279,394,262,414,299,20,36
image_841,0,0.139423,0.264423,50,96,65,122,14,26
image_841,0,0.185096,0.260817,67,94,85,121,17,27
image_841,0,0.282452,0.259615,106,94,128,120,21,26
image_844,0,0.469952,0.496394,127,193,264,218,137,24
image_844,0,0.802885,0.377404,315,145,353,168,37,22
image_844,0,0.432692,0.747596,172,294,186,326,14,31
image_844,0,0.122596,0.492788,40,186,60,222,20,35
image_844,0,0.234375,0.637019,88,244,106,284,18,40
image_846,0,0.06851,0.230769,12,84,45,106,33,22
image_846,0,0.566106,0.25601,228,88,243,125,15,36
image_846,0,0.664663,0.257212,269,88,282,126,13,37
image_846,0,0.623798,0.117788,251,36,267,60,16,23
image_847,0,0.152644,0.348558,42,130,83,160,41,29
image_848,0,0.338942,0.356971,114,140,166,156,52,16
image_848,0,0.609375,0.36899,219,145,287,160,68,15
image_850,0,0.705529,0.24399,225,77,362,124,137,47
image_850,0,0.515625,0.469952,190,177,238,213,47,36
image_850,0,0.314904,0.58774,113,228,148,259,35,30
image_850,0,0.15024,0.58774,50,226,73,261,22,35
image_850,0,0.292067,0.691106,101,269,140,306,39,36
image_850,0,0.543269,0.782452,217,307,234,343,16,36
image_850,0,0.985577,0.665865,405,258,414,294,9,35
image_850,0,0.907452,0.765625,369,301,385,335,16,33
image_852,0,0.651442,0.475962,264,183,276,213,11,29
image_852,0,0.405048,0.467548,153,186,183,202,29,15
image_852,0,0.313702,0.46875,122,186,138,203,15,17
image_852,0,0.262019,0.46274,97,185,119,198,22,13
image_852,0,0.860577,0.139423,317,51,398,63,81,11
image_852,0,0.689904,0.230769,282,85,291,105,9,20
image_852,0,0.798077,0.460337,319,181,345,202,26,21
image_852,0,0.721154,0.454327,283,183,317,195,34,11
image_855,0,0.272837,0.277644,89,104,138,125,48,21
image_855,0,0.608173,0.276442,235,103,270,125,34,22
image_855,0,0.78125,0.80649,296,327,353,342,57,15
image_855,0,0.052885,0.762019,3,306,41,326,37,20
image_855,0,0.108173,0.16226,36,60,53,75,16,15
image_855,0,0.270433,0.382212,55,153,170,165,114,11
image_859,0,0.643029,0.272837,241,90,294,137,53,47
image_859,0,0.373798,0.514423,144,203,166,223,22,20
image_859,0,0.526442,0.83774,206,319,230,376,23,56
image_861,0,0.659856,0.159856,266,45,283,88,16,42
image_861,0,0.84375,0.133413,287,43,414,66,126,22
image_861,0,0.330529,0.436298,124,163,151,199,27,35
image_861,0,0.721154,0.786058,275,310,324,344,48,34
image_861,0,0.367788,0.877404,141,351,163,379,22,28
image_861,0,0.742788,0.542067,286,216,330,233,43,16
image_861,0,0.967548,0.423077,391,167,413,184,22,17
image_861,0,0.126202,0.151442,33,47,72,77,39,29
image_861,0,0.585337,0.13101,225,45,262,64,36,18
image_861,0,0.46274,0.122596,163,44,220,56,56,11
image_861,0,0.385817,0.28726,146,108,173,131,27,22
image_861,0,0.652644,0.289663,241,110,300,129,59,18
image_861,0,0.284856,0.655048,112,257,125,287,13,29
image_862,0,0.455529,0.320913,171,121,207,144,35,22
image_862,0,0.456731,0.451923,147,180,233,195,86,14
image_862,0,0.554087,0.518029,204,210,257,220,53,9
image_862,0,0.28125,0.518029,63,210,170,221,107,10
image_862,0,0.501202,0.588942,200,235,216,253,15,17
image_862,0,0.71274,0.649038,283,261,308,277,24,16
image_862,0,0.27524,0.638221,103,260,124,270,21,10
image_862,0,0.122596,0.680288,46,270,54,294,8,23
image_862,0,0.557692,0.710337,111,288,351,303,239,15
image_862,0,0.15625,0.746394,59,299,70,320,11,21
image_862,0,0.6875,0.308894,278,120,293,135,14,15
image_862,0,0.890625,0.301683,362,117,378,134,16,16
image_862,0,0.957933,0.300481,382,119,415,131,33,11
image_862,0,0.30649,0.373798,58,147,195,163,137,15
image_862,0,0.582933,0.373798,224,148,261,161,36,13
image_862,0,0.078125,0.513221,4,206,60,219,56,13
image_862,0,0.929087,0.65625,359,267,414,278,55,11
image_863,0,0.497596,0.362981,183,141,229,161,46,20
image_863,0,0.485577,0.52524,176,205,228,230,52,24
image_863,0,0.673077,0.515625,232,206,327,222,95,15
image_863,0,0.859375,0.527644,330,209,384,228,53,18
image_863,0,0.765625,0.63101,300,255,336,270,35,15
image_863,0,0.159856,0.704327,43,281,90,304,47,22
image_863,0,0.114183,0.543269,30,208,65,242,35,34
image_863,0,0.159856,0.766827,41,310,92,327,50,16
image_863,0,0.049279,0.753606,8,298,33,329,24,30
image_863,0,0.132212,0.846154,41,342,69,362,28,20
image_863,0,0.585337,0.84976,235,340,252,367,16,27
image_863,0,0.508413,0.84976,204,342,217,365,13,22
image_863,0,0.790865,0.853365,321,339,335,369,14,29
image_863,0,0.925481,0.637019,379,253,391,275,11,22
image_863,0,0.794471,0.772837,325,312,335,331,9,18
image_863,0,0.935096,0.372596,381,137,395,171,14,34
image_863,0,0.262019,0.342548,37,135,179,148,141,13
image_863,0,0.561298,0.246394,212,91,254,113,41,22
image_866,0,0.388221,0.1875,150,50,171,105,21,55
image_866,0,0.385817,0.47476,150,175,169,220,18,44
image_866,0,0.310096,0.612981,107,235,150,275,42,40
image_866,0,0.795673,0.623798,301,238,359,280,57,42
image_866,0,0.352163,0.852163,135,335,156,372,21,36
image_866,0,0.686298,0.828125,267,336,303,352,35,16
image_866,0,0.609375,0.334135,247,112,260,166,13,54
image_866,0,0.320913,0.043269,117,0,148,34,30,34
image_867,0,0.810096,0.644231,317,246,355,290,37,43
image_867,0,0.545673,0.745192,209,298,244,320,35,22
image_867,0,0.441106,0.840144,176,330,191,367,15,36
image_867,0,0.03726,0.263221,2,89,29,128,27,39
image_867,0,0.385817,0.247596,139,91,180,114,41,23
image_867,0,0.237981,0.283654,90,93,108,143,17,49
image_867,0,0.923077,0.109375,353,30,414,60,61,29
image_867,0,0.622596,0.620192,242,247,274,267,31,20
image_867,0,0.370192,0.639423,144,247,162,284,17,37
image_868,0,0.590144,0.591346,211,219,278,271,67,52
image_868,0,0.289663,0.9375,98,368,141,411,42,43
image_868,0,0.927885,0.939904,358,374,414,408,55,34
image_868,0,0.71274,0.790865,276,314,315,342,39,28
image_868,0,0.490385,0.917067,181,368,227,393,46,24
image_869,0,0.407452,0.310096,154,115,184,141,30,26
image_869,0,0.566106,0.239183,209,87,262,112,53,24
image_870,0,0.286058,0.634615,97,245,141,281,43,35
image_870,0,0.05649,0.639423,1,251,44,280,42,29
image_870,0,0.341346,0.300481,132,105,150,145,17,40
image_870,0,0.448317,0.415865,177,150,194,194,16,43
image_870,0,0.372596,0.533654,148,202,160,242,11,40
image_870,0,0.510817,0.50601,191,202,232,219,41,16
image_870,0,0.646635,0.824519,251,328,287,356,35,28
image_870,0,0.955529,0.830529,381,330,414,360,33,29
image_872,0,0.575721,0.237981,226,82,251,116,24,34
image_872,0,0.492788,0.324519,190,125,218,143,28,17
image_872,0,0.959135,0.286058,384,106,414,132,29,26
image_872,0,0.923077,0.46274,366,177,401,206,34,29
image_872,0,0.528846,0.5625,189,225,250,242,61,16
image_872,0,0.699519,0.697115,282,272,299,306,16,34
image_872,0,0.609375,0.794471,239,315,267,345,27,29
image_872,0,0.133413,0.686298,44,270,65,300,21,29
image_873,0,0.908654,0.33774,346,124,410,155,63,30
image_873,0,0.751202,0.319712,278,124,346,142,67,17
image_873,0,0.158654,0.123798,37,36,95,66,57,29
image_873,0,0.923077,0.13101,353,44,414,65,61,21
image_873,0,0.173077,0.49399,39,196,105,213,66,16
image_873,0,0.164663,0.677885,35,273,100,291,65,17
image_873,0,0.65024,0.498798,246,199,293,215,47,15
image_876,0,0.125,0.395433,39,144,65,185,26,41
image_876,0,0.332933,0.475962,101,185,176,211,74,26
image_876,0,0.414663,0.277644,160,95,183,134,22,39
image_876,0,0.941106,0.280048,369,98,414,134,44,35
image_876,0,0.75601,0.477163,274,186,355,209,81,22
image_876,0,0.804087,0.633413,325,247,344,278,18,30
image_876,0,0.661058,0.778846,262,299,288,348,26,48
image_876,0,0.981971,0.519231,403,202,413,230,10,28
image_877,0,0.93149,0.600962,377,236,396,264,18,28
image_877,0,0.24399,0.830529,90,333,111,358,21,24
image_878,0,0.266827,0.236779,70,86,151,111,80,24
image_878,0,0.268029,0.377404,96,145,127,169,30,23
image_878,0,0.563702,0.376202,164,147,304,166,140,18
image_878,0,0.905048,0.375,339,144,413,167,74,22
image_878,0,0.966346,0.246394,390,86,413,117,22,30
image_878,0,0.78125,0.242788,303,86,346,114,43,28
image_878,0,0.890625,0.228365,351,87,390,101,39,14
image_878,0,0.520433,0.239183,190,88,243,111,53,22
image_878,0,0.498798,0.516827,192,197,222,232,30,35
image_878,0,0.413462,0.492788,153,195,191,213,37,17
image_878,0,0.731971,0.502404,261,197,346,221,85,23
image_878,0,0.705529,0.610577,274,244,313,264,39,20
image_878,0,0.394231,0.610577,130,244,198,264,68,20
image_878,0,0.230769,0.604567,79,243,111,258,31,15
image_878,0,0.240385,0.723558,48,295,152,307,104,11
image_878,0,0.929087,0.731971,357,294,416,313,59,18
image_878,0,0.807692,0.735577,325,294,345,317,20,22
image_878,0,0.861779,0.836538,334,340,382,354,48,14
image_878,0,0.972356,0.838942,394,339,415,357,21,17
image_878,0,0.74399,0.838942,297,340,320,356,22,16
image_878,0,0.447115,0.834135,167,339,203,355,35,16
image_878,0,0.4375,0.929087,160,378,203,395,43,16
image_878,0,0.145433,0.365385,39,144,82,160,42,16
image_878,0,0.13101,0.608173,42,241,67,264,24,22
image_878,0,0.550481,0.927885,213,379,245,393,31,14
image_878,0,0.699519,0.927885,276,378,304,394,28,16
image_878,0,0.884615,0.9375,344,382,390,397,46,14
image_879,0,0.153846,0.350962,52,126,75,166,22,40
image_879,0,0.233173,0.354567,89,125,104,168,14,42
image_879,0,0.411058,0.221154,163,75,179,109,16,34
image_879,0,0.503606,0.336538,199,125,220,153,21,28
image_879,0,0.527644,0.598558,206,227,231,271,24,43
image_879,0,0.539663,0.811298,206,319,241,355,35,36
image_879,0,0.233173,0.216346,88,73,105,105,17,31
image_879,0,0.198317,0.435096,58,172,105,189,47,16
image_879,0,0.966346,0.248798,395,82,407,124,11,41
image_882,0,0.088942,0.192308,11,69,61,91,49,22
image_883,0,0.740385,0.838942,299,327,317,369,17,42
image_884,0,0.676683,0.27524,260,104,303,123,42,18
image_884,0,0.353365,0.283654,128,109,164,126,35,16
image_884,0,0.53726,0.788462,216,302,231,354,15,52
image_884,0,0.883413,0.924279,358,364,375,405,16,41
image_884,0,0.6875,0.927885,278,367,293,405,14,37
image_884,0,0.235577,0.842548,85,342,111,358,26,16
image_886,0,0.319712,0.263221,113,92,153,125,40,33
image_886,0,0.106971,0.241587,23,90,65,111,41,21
image_886,0,0.234375,0.355769,82,132,112,162,29,29
image_886,0,0.498798,0.340144,183,131,231,150,47,18
image_886,0,0.316106,0.539663,106,209,157,238,50,29
image_886,0,0.55649,0.634615,203,243,258,283,55,40
image_886,0,0.109375,0.727163,14,289,76,314,62,24
image_886,0,0.320913,0.822115,73,323,192,359,119,35
image_886,0,0.831731,0.210337,277,74,415,101,138,27
image_886,0,0.926683,0.432692,379,165,392,193,13,28
image_886,0,0.752404,0.507212,295,203,330,219,35,16
image_886,0,0.560096,0.138221,193,43,271,70,78,27
image_888,0,0.742788,0.34976,294,129,322,162,28,33
image_888,0,0.391827,0.432692,147,170,179,188,31,17
image_888,0,0.491587,0.436298,195,170,214,192,18,21
image_888,0,0.588942,0.433894,236,169,252,190,16,21
image_888,0,0.626202,0.503606,251,198,270,221,18,22
image_888,0,0.717548,0.50601,283,200,313,221,29,21
image_888,0,0.258413,0.507212,90,201,123,221,33,20
image_888,0,0.235577,0.43149,91,166,105,191,14,24
image_888,0,0.161058,0.503606,58,198,76,221,17,22
image_888,0,0.143029,0.579327,43,229,76,252,33,23
image_888,0,0.313702,0.653846,106,260,154,283,48,22
image_888,0,0.612981,0.651442,243,257,267,283,23,26
image_888,0,0.899038,0.646635,358,257,388,281,29,23
image_888,0,0.588942,0.768029,212,307,276,332,63,24
image_888,0,0.223558,0.179087,51,53,135,96,83,42
image_888,0,0.477163,0.168269,139,49,256,89,117,40
image_888,0,0.826923,0.171875,306,52,381,91,74,39
image_888,0,0.427885,0.338942,166,127,190,153,23,26
image_888,0,0.342548,0.323317,118,126,166,141,47,15
image_889,0,0.711538,0.438702,288,170,302,195,14,24
image_889,0,0.933894,0.390625,380,151,395,173,15,22
image_890,0,0.66226,0.451923,266,170,285,205,18,34
image_891,0,0.330529,0.182692,122,58,152,92,29,34
image_891,0,0.347356,0.278846,134,99,155,131,21,31
image_891,0,0.408654,0.451923,140,170,200,205,60,34
image_891,0,0.561298,0.457933,222,174,244,207,22,33
image_891,0,0.668269,0.460337,257,177,297,206,40,29
image_891,0,0.65625,0.59976,265,235,280,264,14,29
image_891,0,0.884615,0.602163,350,236,384,263,34,27
image_891,0,0.824519,0.53125,329,209,355,232,26,22
image_891,0,0.228365,0.530048,74,209,114,231,40,22
image_891,0,0.021635,0.527644,2,208,16,229,14,21
image_892,0,0.141827,0.344952,44,128,73,158,29,30
image_892,0,0.163462,0.447115,52,166,84,204,31,37
image_892,0,0.143029,0.55649,48,207,70,254,22,47
image_892,0,0.307692,0.557692,115,207,139,255,23,48
image_892,0,0.420673,0.674279,137,262,212,299,75,36
image_892,0,0.602163,0.764423,213,306,286,329,73,23
image_892,0,0.548077,0.870192,183,337,273,385,89,48
image_892,0,0.036058,0.871394,1,340,29,383,28,42
image_892,0,0.328125,0.893029,128,356,144,386,15,29
image_892,0,0.919471,0.340144,372,125,391,156,18,30
image_892,0,0.933894,0.764423,373,304,403,330,29,26
image_893,0,0.455529,0.217548,166,59,213,121,47,61
image_893,0,0.385817,0.397837,149,136,170,195,21,59
image_893,0,0.8125,0.557692,325,204,351,258,26,54
image_893,0,0.942308,0.487981,380,176,404,230,23,54
image_893,0,0.84375,0.794471,340,313,361,346,20,33
image_893,0,0.635817,0.817308,256,314,271,366,15,52
image_893,0,0.798077,0.213942,323,53,340,123,17,69
image_893,0,0.658654,0.216346,262,54,285,124,22,69
image_893,0,0.376202,0.048077,145,1,167,39,22,37
image_893,0,0.507212,0.061298,195,10,227,40,31,29
image_893,0,0.263221,0.048077,98,1,120,39,22,37
image_893,0,0.103365,0.52524,32,210,52,225,20,15
image_893,0,0.629808,0.700721,253,280,271,302,17,22
image_893,0,0.020433,0.825721,1,312,16,374,15,61
image_894,0,0.165865,0.34375,49,128,87,157,37,29
image_894,0,0.158654,0.421875,41,166,91,184,49,18
image_894,0,0.158654,0.584135,57,226,75,260,17,34
image_894,0,0.223558,0.676683,82,266,104,297,22,30
image_894,0,0.070913,0.766827,1,307,56,330,55,23
image_894,0,0.355769,0.555288,136,214,158,246,22,31
image_896,0,0.219952,0.186298,70,46,112,108,42,62
image_896,0,0.314904,0.629808,119,236,143,288,23,52
image_896,0,0.332933,0.752404,55,297,222,329,166,31
image_896,0,0.03125,0.694712,1,264,24,314,22,49
image_896,0,0.605769,0.211538,235,71,267,103,31,31
image_896,0,0.932692,0.335337,368,123,406,156,37,33
image_896,0,0.939904,0.736779,366,288,415,324,48,35
image_897,0,0.348558,0.421875,131,158,159,192,28,33
